,name,date,NO2,Pre-Shelter in place mean,Post-Shelter in place mean
677,Oakland-9925 International Blvd,2020-03-14,0.0031043478260869574,0.011839483989298653,
678,Livermore-793 Rincon Avenue,2020-03-14,0.0011173913043478262,0.011839483989298653,
679,San Jose-Jackson Street,2020-03-14,0.0038818181818181825,0.011839483989298653,
680,San Pablo-Rumrill Blvd,2020-03-14,0.0039000000000000003,0.011839483989298653,
681,Oakland-West,2020-03-14,0.005634782608695652,0.011839483989298653,
682,Oakland-Laney College                   ,2020-03-14,0.004608695652173913,0.011839483989298653,
683,Sebastopol-103 Morris Street            ,2020-03-14,0.0020043478260869567,0.011839483989298653,
684,San Jose-Knox Avenue                    ,2020-03-14,0.006243478260869566,0.011839483989298653,
685,Berkeley-Aquatic Park                   ,2020-03-14,0.00894782608695652,0.011839483989298653,
686,Napa-Valley College,2020-03-14,0.0007826086956521735,0.011839483989298653,
687,Pleasanton-Owens Ct                     ,2020-03-14,0.0033391304347826084,0.011839483989298653,
688,Redwood City,2020-03-15,0.0024826086956521737,0.011839483989298653,
689,San Francisco-Arkansas Street,2020-03-15,0.003091304347826087,0.011839483989298653,
690,Vallejo-304 Tuolumne Street,2020-03-15,0.003239130434782609,0.011839483989298653,
691,San Rafael,2020-03-15,0.0033391304347826097,0.011839483989298653,
692,Concord-2956-A Treat Blvd,2020-03-15,0.0021391304347826087,0.011839483989298653,
693,Oakland-9925 International Blvd,2020-03-15,0.0034217391304347824,0.011839483989298653,
694,Livermore-793 Rincon Avenue,2020-03-15,0.001191304347826087,0.011839483989298653,
695,San Jose-Jackson Street,2020-03-15,0.004522727272727275,0.011839483989298653,
696,San Pablo-Rumrill Blvd,2020-03-15,0.0034217391304347824,0.011839483989298653,
697,Oakland-West,2020-03-15,0.005373913043478262,0.011839483989298653,
698,Oakland-Laney College                   ,2020-03-15,0.004108695652173913,0.011839483989298653,
699,Sebastopol-103 Morris Street            ,2020-03-15,0.0029304347826086953,0.011839483989298653,
700,San Jose-Knox Avenue                    ,2020-03-15,0.005552173913043479,0.011839483989298653,
701,Berkeley-Aquatic Park                   ,2020-03-15,0.006482608695652175,0.011839483989298653,
702,Napa-Valley College,2020-03-15,0.0008347826086956521,0.011839483989298653,
703,Pleasanton-Owens Ct                     ,2020-03-15,0.003434782608695653,0.011839483989298653,
704,Redwood City,2020-03-16,0.005465217391304348,0.011839483989298653,
705,San Francisco-Arkansas Street,2020-03-16,0.009460869565217389,0.011839483989298653,
706,Vallejo-304 Tuolumne Street,2020-03-16,0.0034391304347826082,0.011839483989298653,
707,San Rafael,2020-03-16,0.005991304347826088,0.011839483989298653,
708,Concord-2956-A Treat Blvd,2020-03-16,0.003522222222222222,0.011839483989298653,
709,Oakland-9925 International Blvd,2020-03-16,0.0041739130434782605,0.011839483989298653,
710,Livermore-793 Rincon Avenue,2020-03-16,0.004682608695652174,0.011839483989298653,
711,San Jose-Jackson Street,2020-03-16,0.007690000000000001,0.011839483989298653,
712,San Pablo-Rumrill Blvd,2020-03-16,0.005342857142857143,0.011839483989298653,
713,Oakland-West,2020-03-16,0.006734782608695653,0.011839483989298653,
714,Oakland-Laney College                   ,2020-03-16,0.007569565217391305,0.011839483989298653,
715,Sebastopol-103 Morris Street            ,2020-03-16,0.003827777777777778,0.011839483989298653,
716,San Jose-Knox Avenue                    ,2020-03-16,0.011960869565217391,0.011839483989298653,
717,Berkeley-Aquatic Park                   ,2020-03-16,0.0073166666666666675,0.011839483989298653,
718,Napa-Valley College,2020-03-16,0.0039,0.011839483989298653,
719,Pleasanton-Owens Ct                     ,2020-03-16,0.01187826086956522,0.011839483989298653,
720,Redwood City,2020-03-17,0.007508695652173911,,0.0054779688000254545
721,San Francisco-Arkansas Street,2020-03-17,0.008152173913043478,,0.0054779688000254545
722,Vallejo-304 Tuolumne Street,2020-03-17,0.0035130434782608675,,0.0054779688000254545
723,San Rafael,2020-03-17,0.007343478260869566,,0.0054779688000254545
724,Concord-2956-A Treat Blvd,2020-03-17,0.006486956521739131,,0.0054779688000254545
725,Oakland-9925 International Blvd,2020-03-17,0.006291304347826086,,0.0054779688000254545
726,Livermore-793 Rincon Avenue,2020-03-17,0.0105,,0.0054779688000254545
727,San Jose-Jackson Street,2020-03-17,0.009494117647058821,,0.0054779688000254545
728,San Pablo-Rumrill Blvd,2020-03-17,0.005678260869565217,,0.0054779688000254545
729,Oakland-West,2020-03-17,0.008504347826086958,,0.0054779688000254545
730,Oakland-Laney College                   ,2020-03-17,0.011952173913043474,,0.0054779688000254545
731,Sebastopol-103 Morris Street            ,2020-03-17,0.004695652173913042,,0.0054779688000254545
732,San Jose-Knox Avenue                    ,2020-03-17,0.011386956521739131,,0.0054779688000254545
733,Berkeley-Aquatic Park                   ,2020-03-17,0.012391304347826086,,0.0054779688000254545
734,Napa-Valley College,2020-03-17,0.005326086956521739,,0.0054779688000254545
735,Pleasanton-Owens Ct                     ,2020-03-17,0.01251304347826087,,0.0054779688000254545
736,Redwood City,2020-03-18,0.006460869565217392,,0.0054779688000254545
737,San Francisco-Arkansas Street,2020-03-18,0.006430434782608696,,0.0054779688000254545
738,Vallejo-304 Tuolumne Street,2020-03-18,0.00688695652173913,,0.0054779688000254545
739,San Rafael,2020-03-18,0.008344444444444444,,0.0054779688000254545
740,Concord-2956-A Treat Blvd,2020-03-18,0.005691304347826088,,0.0054779688000254545
741,Oakland-9925 International Blvd,2020-03-18,0.006556521739130433,,0.0054779688000254545
742,Livermore-793 Rincon Avenue,2020-03-18,0.008252173913043477,,0.0054779688000254545
743,San Jose-Jackson Street,2020-03-18,0.008535000000000001,,0.0054779688000254545
744,San Pablo-Rumrill Blvd,2020-03-18,0.006519047619047619,,0.0054779688000254545
745,Oakland-West,2020-03-18,0.008747826086956524,,0.0054779688000254545
746,Oakland-Laney College                   ,2020-03-18,0.013769565217391304,,0.0054779688000254545
747,Sebastopol-103 Morris Street            ,2020-03-18,0.002969565217391305,,0.0054779688000254545
748,San Jose-Knox Avenue                    ,2020-03-18,0.011613636363636366,,0.0054779688000254545
749,Berkeley-Aquatic Park                   ,2020-03-18,0.010286956521739131,,0.0054779688000254545
750,Napa-Valley College,2020-03-18,0.004713043478260869,,0.0054779688000254545
751,Pleasanton-Owens Ct                     ,2020-03-18,0.011465217391304352,,0.0054779688000254545
752,Redwood City,2020-03-19,0.005330434782608696,,0.0054779688000254545
753,San Francisco-Arkansas Street,2020-03-19,0.009265217391304348,,0.0054779688000254545
754,Vallejo-304 Tuolumne Street,2020-03-19,0.010608695652173913,,0.0054779688000254545
755,San Rafael,2020-03-19,0.007495652173913042,,0.0054779688000254545
756,Concord-2956-A Treat Blvd,2020-03-19,0.0048,,0.0054779688000254545
757,Oakland-9925 International Blvd,2020-03-19,0.00846,,0.0054779688000254545
758,Livermore-793 Rincon Avenue,2020-03-19,0.0062217391304347815,,0.0054779688000254545
759,San Jose-Jackson Street,2020-03-19,0.009122727272727272,,0.0054779688000254545
760,San Pablo-Rumrill Blvd,2020-03-19,0.00795,,0.0054779688000254545
761,Oakland-West,2020-03-19,0.012634782608695654,,0.0054779688000254545
762,Oakland-Laney College                   ,2020-03-19,0.015108695652173917,,0.0054779688000254545
763,Sebastopol-103 Morris Street            ,2020-03-19,0.0027000000000000006,,0.0054779688000254545
764,San Jose-Knox Avenue                    ,2020-03-19,0.010617391304347827,,0.0054779688000254545
765,Berkeley-Aquatic Park                   ,2020-03-19,0.015059090909090909,,0.0054779688000254545
766,Napa-Valley College,2020-03-19,0.003908695652173913,,0.0054779688000254545
767,Pleasanton-Owens Ct                     ,2020-03-19,0.013100000000000002,,0.0054779688000254545
768,Redwood City,2020-03-20,0.00723181818181818,,0.0054779688000254545
769,San Francisco-Arkansas Street,2020-03-20,0.009963636363636364,,0.0054779688000254545
770,Vallejo-304 Tuolumne Street,2020-03-20,0.010049999999999998,,0.0054779688000254545
771,San Rafael,2020-03-20,0.007936363636363637,,0.0054779688000254545
772,Concord-2956-A Treat Blvd,2020-03-20,0.006321739130434782,,0.0054779688000254545
773,Oakland-9925 International Blvd,2020-03-20,0.010900000000000002,,0.0054779688000254545
774,Livermore-793 Rincon Avenue,2020-03-20,0.010165217391304349,,0.0054779688000254545
775,San Jose-Jackson Street,2020-03-20,0.008840909090909092,,0.0054779688000254545
776,San Pablo-Rumrill Blvd,2020-03-20,0.008695652173913047,,0.0054779688000254545
777,Oakland-West,2020-03-20,0.013627272727272726,,0.0054779688000254545
778,Oakland-Laney College                   ,2020-03-20,0.016661111111111113,,0.0054779688000254545
779,Sebastopol-103 Morris Street            ,2020-03-20,0.0043217391304347826,,0.0054779688000254545
780,San Jose-Knox Avenue                    ,2020-03-20,0.011521739130434782,,0.0054779688000254545
781,Berkeley-Aquatic Park                   ,2020-03-20,0.017078260869565216,,0.0054779688000254545
782,Napa-Valley College,2020-03-20,0.005556521739130433,,0.0054779688000254545
783,Pleasanton-Owens Ct                     ,2020-03-20,0.01623043478260869,,0.0054779688000254545
784,Redwood City,2020-03-21,0.00588695652173913,,0.0054779688000254545
785,San Francisco-Arkansas Street,2020-03-21,0.01097391304347826,,0.0054779688000254545
786,Vallejo-304 Tuolumne Street,2020-03-21,0.011704347826086958,,0.0054779688000254545
787,San Rafael,2020-03-21,0.00831304347826087,,0.0054779688000254545
788,Concord-2956-A Treat Blvd,2020-03-21,0.005969565217391303,,0.0054779688000254545
789,Oakland-9925 International Blvd,2020-03-21,0.008417391304347826,,0.0054779688000254545
790,Livermore-793 Rincon Avenue,2020-03-21,0.009934782608695654,,0.0054779688000254545
791,San Jose-Jackson Street,2020-03-21,0.008577272727272727,,0.0054779688000254545
792,San Pablo-Rumrill Blvd,2020-03-21,0.008582608695652175,,0.0054779688000254545
793,Oakland-West,2020-03-21,0.01272608695652174,,0.0054779688000254545
794,Oakland-Laney College                   ,2020-03-21,0.011386956521739131,,0.0054779688000254545
795,Sebastopol-103 Morris Street            ,2020-03-21,0.0038347826086956517,,0.0054779688000254545
796,San Jose-Knox Avenue                    ,2020-03-21,0.008886956521739132,,0.0054779688000254545
797,Berkeley-Aquatic Park                   ,2020-03-21,0.01571739130434783,,0.0054779688000254545
798,Napa-Valley College,2020-03-21,0.0051173913043478245,,0.0054779688000254545
799,Pleasanton-Owens Ct                     ,2020-03-21,0.010434782608695655,,0.0054779688000254545
800,Redwood City,2020-03-22,0.005426086956521739,,0.0054779688000254545
801,San Francisco-Arkansas Street,2020-03-22,0.010073913043478261,,0.0054779688000254545
802,Vallejo-304 Tuolumne Street,2020-03-22,0.00803913043478261,,0.0054779688000254545
803,San Rafael,2020-03-22,0.005608695652173913,,0.0054779688000254545
804,Concord-2956-A Treat Blvd,2020-03-22,0.005369565217391304,,0.0054779688000254545
805,Oakland-9925 International Blvd,2020-03-22,0.009182608695652173,,0.0054779688000254545
806,Livermore-793 Rincon Avenue,2020-03-22,0.006043478260869566,,0.0054779688000254545
807,San Jose-Jackson Street,2020-03-22,0.009640909090909092,,0.0054779688000254545
808,San Pablo-Rumrill Blvd,2020-03-22,0.005654545454545455,,0.0054779688000254545
809,Oakland-West,2020-03-22,0.012804347826086956,,0.0054779688000254545
810,Oakland-Laney College                   ,2020-03-22,0.01268260869565218,,0.0054779688000254545
811,Sebastopol-103 Morris Street            ,2020-03-22,0.0037304347826086943,,0.0054779688000254545
812,San Jose-Knox Avenue                    ,2020-03-22,0.009117391304347825,,0.0054779688000254545
813,Berkeley-Aquatic Park                   ,2020-03-22,0.012473913043478257,,0.0054779688000254545
814,Napa-Valley College,2020-03-22,0.0033434782608695647,,0.0054779688000254545
815,Pleasanton-Owens Ct                     ,2020-03-22,0.008278260869565218,,0.0054779688000254545
816,Redwood City,2020-03-23,0.004017391304347825,,0.0054779688000254545
817,San Francisco-Arkansas Street,2020-03-23,0.00421304347826087,,0.0054779688000254545
818,Vallejo-304 Tuolumne Street,2020-03-23,0.003356521739130434,,0.0054779688000254545
819,San Rafael,2020-03-23,0.0056,,0.0054779688000254545
820,Concord-2956-A Treat Blvd,2020-03-23,0.0029863636363636373,,0.0054779688000254545
821,Oakland-9925 International Blvd,2020-03-23,0.0050695652173913044,,0.0054779688000254545
822,Livermore-793 Rincon Avenue,2020-03-23,0.0039304347826086975,,0.0054779688000254545
823,San Jose-Jackson Street,2020-03-23,0.006981818181818181,,0.0054779688000254545
824,San Pablo-Rumrill Blvd,2020-03-23,0.005117391304347826,,0.0054779688000254545
825,Oakland-West,2020-03-23,0.007659090909090907,,0.0054779688000254545
826,Oakland-Laney College                   ,2020-03-23,0.010269565217391304,,0.0054779688000254545
827,Sebastopol-103 Morris Street            ,2020-03-23,0.0035304347826086956,,0.0054779688000254545
828,San Jose-Knox Avenue                    ,2020-03-23,0.010623809523809527,,0.0054779688000254545
829,Berkeley-Aquatic Park                   ,2020-03-23,0.009643478260869564,,0.0054779688000254545
830,Napa-Valley College,2020-03-23,0.0024304347826086953,,0.0054779688000254545
831,Pleasanton-Owens Ct                     ,2020-03-23,0.008286956521739131,,0.0054779688000254545
832,Redwood City,2020-03-24,0.004299999999999999,,0.0054779688000254545
833,San Francisco-Arkansas Street,2020-03-24,0.004369565217391304,,0.0054779688000254545
834,Vallejo-304 Tuolumne Street,2020-03-24,0.0062043478260869565,,0.0054779688000254545
835,San Rafael,2020-03-24,0.006826086956521739,,0.0054779688000254545
836,Concord-2956-A Treat Blvd,2020-03-24,0.0034913043478260876,,0.0054779688000254545
837,Oakland-9925 International Blvd,2020-03-24,0.006478260869565217,,0.0054779688000254545
838,Livermore-793 Rincon Avenue,2020-03-24,0.002504347826086957,,0.0054779688000254545
839,San Jose-Jackson Street,2020-03-24,0.005340909090909091,,0.0054779688000254545
840,San Pablo-Rumrill Blvd,2020-03-24,0.005530434782608696,,0.0054779688000254545
841,Oakland-West,2020-03-24,0.006304347826086956,,0.0054779688000254545
842,Oakland-Laney College                   ,2020-03-24,0.012130434782608697,,0.0054779688000254545
843,Sebastopol-103 Morris Street            ,2020-03-24,0.002943478260869565,,0.0054779688000254545
844,San Jose-Knox Avenue                    ,2020-03-24,0.007857142857142858,,0.0054779688000254545
845,Berkeley-Aquatic Park                   ,2020-03-24,0.009730434782608696,,0.0054779688000254545
846,Napa-Valley College,2020-03-24,0.003634782608695652,,0.0054779688000254545
847,Pleasanton-Owens Ct                     ,2020-03-24,0.006660869565217392,,0.0054779688000254545
848,Redwood City,2020-03-25,0.005717391304347824,,0.0054779688000254545
849,San Francisco-Arkansas Street,2020-03-25,0.007417391304347826,,0.0054779688000254545
850,Vallejo-304 Tuolumne Street,2020-03-25,0.006134782608695654,,0.0054779688000254545
851,San Rafael,2020-03-25,0.006078260869565218,,0.0054779688000254545
852,Concord-2956-A Treat Blvd,2020-03-25,0.0036913043478260872,,0.0054779688000254545
853,Oakland-9925 International Blvd,2020-03-25,0.00728695652173913,,0.0054779688000254545
854,Livermore-793 Rincon Avenue,2020-03-25,0.004791304347826087,,0.0054779688000254545
855,San Jose-Jackson Street,2020-03-25,0.006863636363636363,,0.0054779688000254545
856,San Pablo-Rumrill Blvd,2020-03-25,0.006252173913043477,,0.0054779688000254545
857,Oakland-West,2020-03-25,0.00878695652173913,,0.0054779688000254545
858,Oakland-Laney College                   ,2020-03-25,0.012326086956521735,,0.0054779688000254545
859,Sebastopol-103 Morris Street            ,2020-03-25,0.004773913043478261,,0.0054779688000254545
860,San Jose-Knox Avenue                    ,2020-03-25,0.010433333333333334,,0.0054779688000254545
861,Berkeley-Aquatic Park                   ,2020-03-25,0.013391304347826084,,0.0054779688000254545
862,Napa-Valley College,2020-03-25,0.0041608695652173905,,0.0054779688000254545
863,Pleasanton-Owens Ct                     ,2020-03-25,0.01023913043478261,,0.0054779688000254545
864,Redwood City,2020-03-26,0.005314285714285714,,0.0054779688000254545
865,San Francisco-Arkansas Street,2020-03-26,0.007643478260869566,,0.0054779688000254545
866,Vallejo-304 Tuolumne Street,2020-03-26,0.006873913043478259,,0.0054779688000254545
867,San Rafael,2020-03-26,0.006373913043478263,,0.0054779688000254545
868,Concord-2956-A Treat Blvd,2020-03-26,0.004191304347826087,,0.0054779688000254545
869,Oakland-9925 International Blvd,2020-03-26,0.008508695652173914,,0.0054779688000254545
870,Livermore-793 Rincon Avenue,2020-03-26,0.006913043478260871,,0.0054779688000254545
871,San Jose-Jackson Street,2020-03-26,0.00722272727272727,,0.0054779688000254545
872,San Pablo-Rumrill Blvd,2020-03-26,0.005386363636363636,,0.0054779688000254545
873,Oakland-West,2020-03-26,0.009682608695652172,,0.0054779688000254545
874,Oakland-Laney College                   ,2020-03-26,0.011328571428571427,,0.0054779688000254545
875,Sebastopol-103 Morris Street            ,2020-03-26,0.005265217391304348,,0.0054779688000254545
876,San Jose-Knox Avenue                    ,2020-03-26,0.010269565217391306,,0.0054779688000254545
877,Berkeley-Aquatic Park                   ,2020-03-26,0.011682608695652175,,0.0054779688000254545
878,Napa-Valley College,2020-03-26,0.004940909090909091,,0.0054779688000254545
879,Pleasanton-Owens Ct                     ,2020-03-26,0.013747826086956526,,0.0054779688000254545
880,Redwood City,2020-03-27,0.004868181818181819,,0.0054779688000254545
881,San Francisco-Arkansas Street,2020-03-27,0.004045454545454546,,0.0054779688000254545
882,Vallejo-304 Tuolumne Street,2020-03-27,0.002018181818181818,,0.0054779688000254545
883,San Rafael,2020-03-27,0.004718181818181818,,0.0054779688000254545
884,Concord-2956-A Treat Blvd,2020-03-27,0.003808695652173913,,0.0054779688000254545
885,Oakland-9925 International Blvd,2020-03-27,0.006343478260869565,,0.0054779688000254545
886,Livermore-793 Rincon Avenue,2020-03-27,0.0033130434782608696,,0.0054779688000254545
887,San Jose-Jackson Street,2020-03-27,0.008436363636363638,,0.0054779688000254545
888,San Pablo-Rumrill Blvd,2020-03-27,0.006431578947368421,,0.0054779688000254545
889,Oakland-West,2020-03-27,0.007631818181818181,,0.0054779688000254545
890,Oakland-Laney College                   ,2020-03-27,0.011034782608695651,,0.0054779688000254545
891,Sebastopol-103 Morris Street            ,2020-03-27,0.005126086956521738,,0.0054779688000254545
892,San Jose-Knox Avenue                    ,2020-03-27,0.010969565217391303,,0.0054779688000254545
893,Berkeley-Aquatic Park                   ,2020-03-27,0.010178260869565218,,0.0054779688000254545
894,Napa-Valley College,2020-03-27,0.004378260869565216,,0.0054779688000254545
895,Pleasanton-Owens Ct                     ,2020-03-27,0.00821304347826087,,0.0054779688000254545
896,Redwood City,2020-03-28,0.004073913043478262,,0.0054779688000254545
897,San Francisco-Arkansas Street,2020-03-28,0.004847826086956522,,0.0054779688000254545
898,Vallejo-304 Tuolumne Street,2020-03-28,0.005069565217391305,,0.0054779688000254545
899,San Rafael,2020-03-28,0.0051608695652173905,,0.0054779688000254545
900,Concord-2956-A Treat Blvd,2020-03-28,0.0028695652173913043,,0.0054779688000254545
901,Oakland-9925 International Blvd,2020-03-28,0.0060695652173913045,,0.0054779688000254545
902,Livermore-793 Rincon Avenue,2020-03-28,0.0036565217391304346,,0.0054779688000254545
903,San Jose-Jackson Street,2020-03-28,0.006081818181818182,,0.0054779688000254545
904,San Pablo-Rumrill Blvd,2020-03-28,0.0061863636363636365,,0.0054779688000254545
905,Oakland-West,2020-03-28,0.005608695652173913,,0.0054779688000254545
906,Oakland-Laney College                   ,2020-03-28,0.006256521739130436,,0.0054779688000254545
907,Sebastopol-103 Morris Street            ,2020-03-28,0.001995652173913043,,0.0054779688000254545
908,San Jose-Knox Avenue                    ,2020-03-28,0.007247826086956522,,0.0054779688000254545
909,Berkeley-Aquatic Park                   ,2020-03-28,0.007791304347826087,,0.0054779688000254545
910,Napa-Valley College,2020-03-28,0.0025956521739130436,,0.0054779688000254545
911,Pleasanton-Owens Ct                     ,2020-03-28,0.006304347826086958,,0.0054779688000254545
912,Redwood City,2020-03-29,0.0031391304347826087,,0.0054779688000254545
913,San Francisco-Arkansas Street,2020-03-29,0.004269565217391303,,0.0054779688000254545
914,Vallejo-304 Tuolumne Street,2020-03-29,0.0037739130434782616,,0.0054779688000254545
915,San Rafael,2020-03-29,0.003865217391304348,,0.0054779688000254545
916,Concord-2956-A Treat Blvd,2020-03-29,0.003217391304347826,,0.0054779688000254545
917,Oakland-9925 International Blvd,2020-03-29,0.004113043478260869,,0.0054779688000254545
918,Livermore-793 Rincon Avenue,2020-03-29,0.00271304347826087,,0.0054779688000254545
919,San Jose-Jackson Street,2020-03-29,0.0022500000000000003,,0.0054779688000254545
920,San Pablo-Rumrill Blvd,2020-03-29,0.003852173913043479,,0.0054779688000254545
921,Oakland-West,2020-03-29,0.004686956521739129,,0.0054779688000254545
922,Oakland-Laney College                   ,2020-03-29,0.006686956521739131,,0.0054779688000254545
923,Sebastopol-103 Morris Street            ,2020-03-29,0.002543478260869565,,0.0054779688000254545
924,San Jose-Knox Avenue                    ,2020-03-29,0.004617391304347827,,0.0054779688000254545
925,Berkeley-Aquatic Park                   ,2020-03-29,0.00517391304347826,,0.0054779688000254545
926,Napa-Valley College,2020-03-29,0.0032500000000000003,,0.0054779688000254545
927,Pleasanton-Owens Ct                     ,2020-03-29,0.006230434782608695,,0.0054779688000254545
928,Redwood City,2020-03-30,0.005186956521739131,,0.0054779688000254545
929,San Francisco-Arkansas Street,2020-03-30,0.0054739130434782604,,0.0054779688000254545
930,Vallejo-304 Tuolumne Street,2020-03-30,0.0015826086956521738,,0.0054779688000254545
931,San Rafael,2020-03-30,0.005443478260869565,,0.0054779688000254545
932,Concord-2956-A Treat Blvd,2020-03-30,0.003378260869565217,,0.0054779688000254545
933,Oakland-9925 International Blvd,2020-03-30,0.005582608695652175,,0.0054779688000254545
934,Livermore-793 Rincon Avenue,2020-03-30,0.002391304347826087,,0.0054779688000254545
935,San Jose-Jackson Street,2020-03-30,0.0038454545454545447,,0.0054779688000254545
936,San Pablo-Rumrill Blvd,2020-03-30,0.005204545454545454,,0.0054779688000254545
937,Oakland-West,2020-03-30,0.006095652173913043,,0.0054779688000254545
938,Oakland-Laney College                   ,2020-03-30,0.012443478260869566,,0.0054779688000254545
939,Sebastopol-103 Morris Street            ,2020-03-30,0.0030608695652173915,,0.0054779688000254545
940,San Jose-Knox Avenue                    ,2020-03-30,0.008126086956521741,,0.0054779688000254545
941,Berkeley-Aquatic Park                   ,2020-03-30,0.010626086956521742,,0.0054779688000254545
942,Napa-Valley College,2020-03-30,0.00135,,0.0054779688000254545
943,Pleasanton-Owens Ct                     ,2020-03-30,0.010621739130434779,,0.0054779688000254545
944,Redwood City,2020-03-31,0.003965217391304348,,0.0054779688000254545
945,San Francisco-Arkansas Street,2020-03-31,0.003926086956521739,,0.0054779688000254545
946,Vallejo-304 Tuolumne Street,2020-03-31,0.0019304347826086955,,0.0054779688000254545
947,San Rafael,2020-03-31,0.004752173913043478,,0.0054779688000254545
948,Concord-2956-A Treat Blvd,2020-03-31,0.002856521739130435,,0.0054779688000254545
949,Oakland-9925 International Blvd,2020-03-31,0.006469565217391306,,0.0054779688000254545
950,Livermore-793 Rincon Avenue,2020-03-31,0.004752173913043479,,0.0054779688000254545
951,San Jose-Jackson Street,2020-03-31,0.004931818181818182,,0.0054779688000254545
952,San Pablo-Rumrill Blvd,2020-03-31,0.005652173913043478,,0.0054779688000254545
953,Oakland-West,2020-03-31,0.007595652173913046,,0.0054779688000254545
954,Oakland-Laney College                   ,2020-03-31,0.010530434782608695,,0.0054779688000254545
955,Sebastopol-103 Morris Street            ,2020-03-31,0.0022086956521739135,,0.0054779688000254545
956,San Jose-Knox Avenue                    ,2020-03-31,0.0060695652173913045,,0.0054779688000254545
957,Berkeley-Aquatic Park                   ,2020-03-31,0.009326086956521738,,0.0054779688000254545
958,Napa-Valley College,2020-03-31,0.001986956521739131,,0.0054779688000254545
959,Pleasanton-Owens Ct                     ,2020-03-31,0.007999999999999998,,0.0054779688000254545
960,Redwood City,2020-04-01,0.0030521739130434777,,0.0054779688000254545
961,San Francisco-Arkansas Street,2020-04-01,0.0050521739130434794,,0.0054779688000254545
962,Vallejo-304 Tuolumne Street,2020-04-01,0.0019869565217391304,,0.0054779688000254545
963,San Rafael,2020-04-01,0.0028391304347826093,,0.0054779688000254545
964,Concord-2956-A Treat Blvd,2020-04-01,0.002673913043478261,,0.0054779688000254545
965,Oakland-9925 International Blvd,2020-04-01,0.007152173913043479,,0.0054779688000254545
966,Livermore-793 Rincon Avenue,2020-04-01,0.002495652173913044,,0.0054779688000254545
967,San Jose-Jackson Street,2020-04-01,0.00365,,0.0054779688000254545
968,San Pablo-Rumrill Blvd,2020-04-01,0.004145454545454546,,0.0054779688000254545
969,Oakland-West,2020-04-01,0.003682608695652174,,0.0054779688000254545
970,Oakland-Laney College                   ,2020-04-01,0.007434782608695653,,0.0054779688000254545
971,Sebastopol-103 Morris Street            ,2020-04-01,0.004087500000000001,,0.0054779688000254545
972,San Jose-Knox Avenue                    ,2020-04-01,0.006739130434782609,,0.0054779688000254545
973,Berkeley-Aquatic Park                   ,2020-04-01,0.011545000000000003,,0.0054779688000254545
974,Napa-Valley College,2020-04-01,0.0023619047619047617,,0.0054779688000254545
975,Pleasanton-Owens Ct                     ,2020-04-01,0.006795652173913042,,0.0054779688000254545
976,Redwood City,2020-04-02,0.006539130434782609,,0.0054779688000254545
977,San Francisco-Arkansas Street,2020-04-02,0.008904347826086957,,0.0054779688000254545
978,Vallejo-304 Tuolumne Street,2020-04-02,0.007639130434782609,,0.0054779688000254545
979,San Rafael,2020-04-02,0.005134782608695653,,0.0054779688000254545
980,Concord-2956-A Treat Blvd,2020-04-02,0.004665217391304348,,0.0054779688000254545
981,Oakland-9925 International Blvd,2020-04-02,0.007973913043478262,,0.0054779688000254545
982,Livermore-793 Rincon Avenue,2020-04-02,0.004869565217391304,,0.0054779688000254545
983,San Jose-Jackson Street,2020-04-02,0.008299999999999997,,0.0054779688000254545
984,San Pablo-Rumrill Blvd,2020-04-02,0.0028608695652173914,,0.0054779688000254545
985,Oakland-West,2020-04-02,0.007634782608695651,,0.0054779688000254545
986,Oakland-Laney College                   ,2020-04-02,0.009291304347826088,,0.0054779688000254545
987,Sebastopol-103 Morris Street            ,2020-04-02,0.004377272727272727,,0.0054779688000254545
988,San Jose-Knox Avenue                    ,2020-04-02,0.00951304347826087,,0.0054779688000254545
989,Berkeley-Aquatic Park                   ,2020-04-02,0.01056086956521739,,0.0054779688000254545
990,Napa-Valley College,2020-04-02,0.0028652173913043476,,0.0054779688000254545
991,Pleasanton-Owens Ct                     ,2020-04-02,0.010443478260869566,,0.0054779688000254545
992,Redwood City,2020-04-03,0.005399999999999999,,0.0054779688000254545
993,San Francisco-Arkansas Street,2020-04-03,0.005822727272727274,,0.0054779688000254545
994,Vallejo-304 Tuolumne Street,2020-04-03,0.0034000000000000002,,0.0054779688000254545
995,San Rafael,2020-04-03,0.00330909090909091,,0.0054779688000254545
996,Concord-2956-A Treat Blvd,2020-04-03,0.004378260869565218,,0.0054779688000254545
997,Oakland-9925 International Blvd,2020-04-03,0.006778260869565218,,0.0054779688000254545
998,Livermore-793 Rincon Avenue,2020-04-03,0.004582608695652173,,0.0054779688000254545
999,San Jose-Jackson Street,2020-04-03,0.006818181818181818,,0.0054779688000254545
1000,San Pablo-Rumrill Blvd,2020-04-03,0.004899999999999998,,0.0054779688000254545
1001,Oakland-West,2020-04-03,0.010349999999999998,,0.0054779688000254545
1002,Oakland-Laney College                   ,2020-04-03,0.012430434782608695,,0.0054779688000254545
1003,Sebastopol-103 Morris Street            ,2020-04-03,0.003760869565217391,,0.0054779688000254545
1004,San Jose-Knox Avenue                    ,2020-04-03,0.008991304347826086,,0.0054779688000254545
1005,Berkeley-Aquatic Park                   ,2020-04-03,0.012728571428571428,,0.0054779688000254545
1006,Napa-Valley College,2020-04-03,0.004134782608695652,,0.0054779688000254545
