,name,date,PM25HR,Pre-Shelter in place mean,Post-Shelter in place mean
734,Vallejo-304 Tuolumne Street,2020-03-15,4.875,7.653170861649276,
735,San Rafael,2020-03-15,3.0416666666666665,7.653170861649276,
736,Concord-2956-A Treat Blvd,2020-03-15,4.25,7.653170861649276,
737,Oakland-9925 International Blvd,2020-03-15,2.875,7.653170861649276,
738,Livermore-793 Rincon Avenue,2020-03-15,1.7916666666666667,7.653170861649276,
739,San Jose-Jackson Street,2020-03-15,2.0416666666666665,7.653170861649276,
740,San Pablo-Rumrill Blvd,2020-03-15,5.291666666666667,7.653170861649276,
741,Oakland-West,2020-03-15,1.6666666666666667,7.653170861649276,
742,Oakland-Laney College                   ,2020-03-15,2.0833333333333335,7.653170861649276,
743,Sebastopol-103 Morris Street            ,2020-03-15,2.8333333333333335,7.653170861649276,
744,San Jose-Knox Avenue                    ,2020-03-15,2.7083333333333335,7.653170861649276,
745,Berkeley-Aquatic Park                   ,2020-03-15,4.333333333333333,7.653170861649276,
746,Napa-Valley College,2020-03-15,3.8333333333333335,7.653170861649276,
747,Pleasanton-Owens Ct                     ,2020-03-15,3.9583333333333335,7.653170861649276,
748,Redwood City,2020-03-16,3.0434782608695654,7.653170861649276,
749,Gilroy-9th Street,2020-03-16,3.875,7.653170861649276,
750,San Francisco-Arkansas Street,2020-03-16,1.5,7.653170861649276,
751,Vallejo-304 Tuolumne Street,2020-03-16,4.625,7.653170861649276,
752,San Rafael,2020-03-16,3.1666666666666665,7.653170861649276,
753,Concord-2956-A Treat Blvd,2020-03-16,3.875,7.653170861649276,
754,Oakland-9925 International Blvd,2020-03-16,2.869565217391304,7.653170861649276,
755,Livermore-793 Rincon Avenue,2020-03-16,1.3043478260869565,7.653170861649276,
756,San Jose-Jackson Street,2020-03-16,2.5652173913043477,7.653170861649276,
757,San Pablo-Rumrill Blvd,2020-03-16,2.8333333333333335,7.653170861649276,
758,Oakland-West,2020-03-16,0.875,7.653170861649276,
759,Oakland-Laney College                   ,2020-03-16,0.375,7.653170861649276,
760,Sebastopol-103 Morris Street            ,2020-03-16,4.5,7.653170861649276,
761,San Jose-Knox Avenue                    ,2020-03-16,3.875,7.653170861649276,
762,Berkeley-Aquatic Park                   ,2020-03-16,3.75,7.653170861649276,
763,Napa-Valley College,2020-03-16,2.7916666666666665,7.653170861649276,
764,Pleasanton-Owens Ct                     ,2020-03-16,3.625,7.653170861649276,
765,Redwood City,2020-03-17,4.0,,5.210169888865245
766,Gilroy-9th Street,2020-03-17,5.0,,5.210169888865245
767,San Francisco-Arkansas Street,2020-03-17,2.0,,5.210169888865245
768,Vallejo-304 Tuolumne Street,2020-03-17,6.0,,5.210169888865245
769,San Rafael,2020-03-17,4.130434782608695,,5.210169888865245
770,Concord-2956-A Treat Blvd,2020-03-17,7.083333333333333,,5.210169888865245
771,Oakland-9925 International Blvd,2020-03-17,3.9583333333333335,,5.210169888865245
772,Livermore-793 Rincon Avenue,2020-03-17,5.583333333333333,,5.210169888865245
773,San Jose-Jackson Street,2020-03-17,2.652173913043478,,5.210169888865245
774,San Pablo-Rumrill Blvd,2020-03-17,5.647058823529412,,5.210169888865245
775,Oakland-West,2020-03-17,1.7826086956521738,,5.210169888865245
776,Oakland-Laney College                   ,2020-03-17,1.0869565217391304,,5.210169888865245
778,San Jose-Knox Avenue                    ,2020-03-17,5.125,,5.210169888865245
779,Berkeley-Aquatic Park                   ,2020-03-17,3.7083333333333335,,5.210169888865245
780,Napa-Valley College,2020-03-17,5.733333333333333,,5.210169888865245
781,Pleasanton-Owens Ct                     ,2020-03-17,5.913043478260869,,5.210169888865245
782,Redwood City,2020-03-18,3.875,,5.210169888865245
783,Gilroy-9th Street,2020-03-18,4.565217391304348,,5.210169888865245
784,San Francisco-Arkansas Street,2020-03-18,3.5833333333333335,,5.210169888865245
785,Vallejo-304 Tuolumne Street,2020-03-18,4.782608695652174,,5.210169888865245
786,San Rafael,2020-03-18,4.0,,5.210169888865245
787,Concord-2956-A Treat Blvd,2020-03-18,4.708333333333333,,5.210169888865245
788,Oakland-9925 International Blvd,2020-03-18,4.75,,5.210169888865245
789,Livermore-793 Rincon Avenue,2020-03-18,4.916666666666667,,5.210169888865245
790,San Jose-Jackson Street,2020-03-18,2.0,,5.210169888865245
791,San Pablo-Rumrill Blvd,2020-03-18,4.75,,5.210169888865245
792,Oakland-West,2020-03-18,2.608695652173913,,5.210169888865245
793,Oakland-Laney College                   ,2020-03-18,3.5,,5.210169888865245
795,San Jose-Knox Avenue                    ,2020-03-18,4.608695652173913,,5.210169888865245
796,Berkeley-Aquatic Park                   ,2020-03-18,5.125,,5.210169888865245
797,Napa-Valley College,2020-03-18,3.8333333333333335,,5.210169888865245
798,Pleasanton-Owens Ct                     ,2020-03-18,5.208333333333333,,5.210169888865245
799,Redwood City,2020-03-19,5.083333333333333,,5.210169888865245
800,Gilroy-9th Street,2020-03-19,6.142857142857143,,5.210169888865245
801,San Francisco-Arkansas Street,2020-03-19,4.521739130434782,,5.210169888865245
802,Vallejo-304 Tuolumne Street,2020-03-19,7.583333333333333,,5.210169888865245
803,San Rafael,2020-03-19,5.25,,5.210169888865245
804,Concord-2956-A Treat Blvd,2020-03-19,6.166666666666667,,5.210169888865245
805,Oakland-9925 International Blvd,2020-03-19,5.25,,5.210169888865245
806,Livermore-793 Rincon Avenue,2020-03-19,5.416666666666667,,5.210169888865245
807,San Jose-Jackson Street,2020-03-19,5.434782608695652,,5.210169888865245
808,San Pablo-Rumrill Blvd,2020-03-19,6.208333333333333,,5.210169888865245
809,Oakland-West,2020-03-19,4.25,,5.210169888865245
810,Oakland-Laney College                   ,2020-03-19,3.9565217391304346,,5.210169888865245
811,Sebastopol-103 Morris Street            ,2020-03-19,3.6666666666666665,,5.210169888865245
812,San Jose-Knox Avenue                    ,2020-03-19,5.0,,5.210169888865245
813,Berkeley-Aquatic Park                   ,2020-03-19,6.583333333333333,,5.210169888865245
814,Napa-Valley College,2020-03-19,4.25,,5.210169888865245
815,Pleasanton-Owens Ct                     ,2020-03-19,7.0,,5.210169888865245
816,Redwood City,2020-03-20,4.875,,5.210169888865245
817,Gilroy-9th Street,2020-03-20,2.6,,5.210169888865245
818,San Francisco-Arkansas Street,2020-03-20,5.833333333333333,,5.210169888865245
819,Vallejo-304 Tuolumne Street,2020-03-20,4.045454545454546,,5.210169888865245
820,San Rafael,2020-03-20,2.4285714285714284,,5.210169888865245
821,Concord-2956-A Treat Blvd,2020-03-20,5.0,,5.210169888865245
822,Oakland-9925 International Blvd,2020-03-20,8.041666666666666,,5.210169888865245
823,Livermore-793 Rincon Avenue,2020-03-20,5.916666666666667,,5.210169888865245
824,San Jose-Jackson Street,2020-03-20,5.625,,5.210169888865245
825,San Pablo-Rumrill Blvd,2020-03-20,5.928571428571429,,5.210169888865245
826,Oakland-West,2020-03-20,5.333333333333333,,5.210169888865245
827,Oakland-Laney College                   ,2020-03-20,5.791666666666667,,5.210169888865245
828,Sebastopol-103 Morris Street            ,2020-03-20,5.125,,5.210169888865245
829,San Jose-Knox Avenue                    ,2020-03-20,5.833333333333333,,5.210169888865245
830,Berkeley-Aquatic Park                   ,2020-03-20,8.0,,5.210169888865245
831,Napa-Valley College,2020-03-20,3.739130434782609,,5.210169888865245
832,Pleasanton-Owens Ct                     ,2020-03-20,5.125,,5.210169888865245
833,Redwood City,2020-03-21,4.041666666666667,,5.210169888865245
834,Gilroy-9th Street,2020-03-21,3.7083333333333335,,5.210169888865245
835,San Francisco-Arkansas Street,2020-03-21,5.541666666666667,,5.210169888865245
836,Vallejo-304 Tuolumne Street,2020-03-21,0.4166666666666667,,5.210169888865245
839,Oakland-9925 International Blvd,2020-03-21,6.375,,5.210169888865245
840,Livermore-793 Rincon Avenue,2020-03-21,6.083333333333333,,5.210169888865245
841,San Jose-Jackson Street,2020-03-21,5.916666666666667,,5.210169888865245
843,Oakland-West,2020-03-21,6.041666666666667,,5.210169888865245
844,Oakland-Laney College                   ,2020-03-21,4.333333333333333,,5.210169888865245
845,Sebastopol-103 Morris Street            ,2020-03-21,5.208333333333333,,5.210169888865245
846,San Jose-Knox Avenue                    ,2020-03-21,5.75,,5.210169888865245
847,Berkeley-Aquatic Park                   ,2020-03-21,6.791666666666667,,5.210169888865245
848,Napa-Valley College,2020-03-21,2.5416666666666665,,5.210169888865245
849,Pleasanton-Owens Ct                     ,2020-03-21,5.541666666666667,,5.210169888865245
850,Redwood City,2020-03-22,4.833333333333333,,5.210169888865245
851,Gilroy-9th Street,2020-03-22,5.090909090909091,,5.210169888865245
852,San Francisco-Arkansas Street,2020-03-22,6.291666666666667,,5.210169888865245
853,Vallejo-304 Tuolumne Street,2020-03-22,0.875,,5.210169888865245
856,Oakland-9925 International Blvd,2020-03-22,6.125,,5.210169888865245
857,Livermore-793 Rincon Avenue,2020-03-22,5.708333333333333,,5.210169888865245
858,San Jose-Jackson Street,2020-03-22,6.875,,5.210169888865245
860,Oakland-West,2020-03-22,5.875,,5.210169888865245
861,Oakland-Laney College                   ,2020-03-22,4.416666666666667,,5.210169888865245
862,Sebastopol-103 Morris Street            ,2020-03-22,5.541666666666667,,5.210169888865245
863,San Jose-Knox Avenue                    ,2020-03-22,6.958333333333333,,5.210169888865245
864,Berkeley-Aquatic Park                   ,2020-03-22,7.25,,5.210169888865245
865,Napa-Valley College,2020-03-22,2.125,,5.210169888865245
866,Pleasanton-Owens Ct                     ,2020-03-22,5.291666666666667,,5.210169888865245
867,Redwood City,2020-03-23,5.375,,5.210169888865245
868,Gilroy-9th Street,2020-03-23,3.5,,5.210169888865245
869,San Francisco-Arkansas Street,2020-03-23,6.666666666666667,,5.210169888865245
870,Vallejo-304 Tuolumne Street,2020-03-23,3.0,,5.210169888865245
871,San Rafael,2020-03-23,5.7272727272727275,,5.210169888865245
872,Concord-2956-A Treat Blvd,2020-03-23,7.25,,5.210169888865245
873,Oakland-9925 International Blvd,2020-03-23,5.565217391304348,,5.210169888865245
874,Livermore-793 Rincon Avenue,2020-03-23,6.043478260869565,,5.210169888865245
875,San Jose-Jackson Street,2020-03-23,4.375,,5.210169888865245
877,Oakland-West,2020-03-23,5.25,,5.210169888865245
878,Oakland-Laney College                   ,2020-03-23,5.083333333333333,,5.210169888865245
879,Sebastopol-103 Morris Street            ,2020-03-23,5.695652173913044,,5.210169888865245
880,San Jose-Knox Avenue                    ,2020-03-23,6.521739130434782,,5.210169888865245
881,Berkeley-Aquatic Park                   ,2020-03-23,6.958333333333333,,5.210169888865245
882,Napa-Valley College,2020-03-23,1.0,,5.210169888865245
883,Pleasanton-Owens Ct                     ,2020-03-23,7.458333333333333,,5.210169888865245
884,Redwood City,2020-03-24,2.5652173913043477,,5.210169888865245
885,Gilroy-9th Street,2020-03-24,3.0,,5.210169888865245
886,San Francisco-Arkansas Street,2020-03-24,2.0416666666666665,,5.210169888865245
887,Vallejo-304 Tuolumne Street,2020-03-24,3.739130434782609,,5.210169888865245
888,San Rafael,2020-03-24,2.25,,5.210169888865245
889,Concord-2956-A Treat Blvd,2020-03-24,3.3333333333333335,,5.210169888865245
890,Oakland-9925 International Blvd,2020-03-24,2.0416666666666665,,5.210169888865245
891,Livermore-793 Rincon Avenue,2020-03-24,2.7916666666666665,,5.210169888865245
892,San Jose-Jackson Street,2020-03-24,4.521739130434782,,5.210169888865245
893,San Pablo-Rumrill Blvd,2020-03-24,6.6,,5.210169888865245
894,Oakland-West,2020-03-24,1.3333333333333333,,5.210169888865245
895,Oakland-Laney College                   ,2020-03-24,2.2083333333333335,,5.210169888865245
896,Sebastopol-103 Morris Street            ,2020-03-24,3.7916666666666665,,5.210169888865245
897,San Jose-Knox Avenue                    ,2020-03-24,4.041666666666667,,5.210169888865245
898,Berkeley-Aquatic Park                   ,2020-03-24,3.5,,5.210169888865245
899,Napa-Valley College,2020-03-24,2.380952380952381,,5.210169888865245
900,Pleasanton-Owens Ct                     ,2020-03-24,4.3478260869565215,,5.210169888865245
901,Redwood City,2020-03-25,2.7083333333333335,,5.210169888865245
902,Gilroy-9th Street,2020-03-25,3.625,,5.210169888865245
903,San Francisco-Arkansas Street,2020-03-25,1.625,,5.210169888865245
904,Vallejo-304 Tuolumne Street,2020-03-25,2.7916666666666665,,5.210169888865245
905,San Rafael,2020-03-25,1.3333333333333333,,5.210169888865245
906,Concord-2956-A Treat Blvd,2020-03-25,3.75,,5.210169888865245
907,Oakland-9925 International Blvd,2020-03-25,3.5833333333333335,,5.210169888865245
908,Livermore-793 Rincon Avenue,2020-03-25,1.8333333333333333,,5.210169888865245
909,San Jose-Jackson Street,2020-03-25,1.625,,5.210169888865245
910,San Pablo-Rumrill Blvd,2020-03-25,3.7916666666666665,,5.210169888865245
911,Oakland-West,2020-03-25,0.8333333333333334,,5.210169888865245
912,Oakland-Laney College                   ,2020-03-25,1.625,,5.210169888865245
913,Sebastopol-103 Morris Street            ,2020-03-25,2.875,,5.210169888865245
914,San Jose-Knox Avenue                    ,2020-03-25,4.583333333333333,,5.210169888865245
915,Berkeley-Aquatic Park                   ,2020-03-25,2.9130434782608696,,5.210169888865245
916,Napa-Valley College,2020-03-25,3.7083333333333335,,5.210169888865245
917,Pleasanton-Owens Ct                     ,2020-03-25,3.7083333333333335,,5.210169888865245
918,Redwood City,2020-03-26,3.8333333333333335,,5.210169888865245
919,Gilroy-9th Street,2020-03-26,3.8181818181818183,,5.210169888865245
920,San Francisco-Arkansas Street,2020-03-26,3.4166666666666665,,5.210169888865245
921,Vallejo-304 Tuolumne Street,2020-03-26,4.666666666666667,,5.210169888865245
922,San Rafael,2020-03-26,2.3333333333333335,,5.210169888865245
923,Concord-2956-A Treat Blvd,2020-03-26,3.0416666666666665,,5.210169888865245
924,Oakland-9925 International Blvd,2020-03-26,4.043478260869565,,5.210169888865245
925,Livermore-793 Rincon Avenue,2020-03-26,2.4166666666666665,,5.210169888865245
926,San Jose-Jackson Street,2020-03-26,3.0833333333333335,,5.210169888865245
927,San Pablo-Rumrill Blvd,2020-03-26,3.0,,5.210169888865245
928,Oakland-West,2020-03-26,1.2727272727272727,,5.210169888865245
929,Oakland-Laney College                   ,2020-03-26,1.9565217391304348,,5.210169888865245
930,Sebastopol-103 Morris Street            ,2020-03-26,4.125,,5.210169888865245
931,San Jose-Knox Avenue                    ,2020-03-26,4.416666666666667,,5.210169888865245
932,Berkeley-Aquatic Park                   ,2020-03-26,2.7,,5.210169888865245
933,Napa-Valley College,2020-03-26,1.5833333333333333,,5.210169888865245
934,Pleasanton-Owens Ct                     ,2020-03-26,3.4583333333333335,,5.210169888865245
935,Redwood City,2020-03-27,9.125,,5.210169888865245
936,Gilroy-9th Street,2020-03-27,6.260869565217392,,5.210169888865245
937,San Francisco-Arkansas Street,2020-03-27,7.3478260869565215,,5.210169888865245
938,Vallejo-304 Tuolumne Street,2020-03-27,8.0,,5.210169888865245
939,San Rafael,2020-03-27,7.75,,5.210169888865245
940,Concord-2956-A Treat Blvd,2020-03-27,9.25,,5.210169888865245
941,Oakland-9925 International Blvd,2020-03-27,8.75,,5.210169888865245
942,Livermore-793 Rincon Avenue,2020-03-27,7.086956521739131,,5.210169888865245
943,San Jose-Jackson Street,2020-03-27,7.875,,5.210169888865245
944,San Pablo-Rumrill Blvd,2020-03-27,8.521739130434783,,5.210169888865245
945,Oakland-West,2020-03-27,6.608695652173913,,5.210169888865245
946,Oakland-Laney College                   ,2020-03-27,8.166666666666666,,5.210169888865245
947,Sebastopol-103 Morris Street            ,2020-03-27,8.166666666666666,,5.210169888865245
948,San Jose-Knox Avenue                    ,2020-03-27,9.041666666666666,,5.210169888865245
950,Napa-Valley College,2020-03-27,7.625,,5.210169888865245
951,Pleasanton-Owens Ct                     ,2020-03-27,8.458333333333334,,5.210169888865245
952,Redwood City,2020-03-28,9.833333333333334,,5.210169888865245
953,Gilroy-9th Street,2020-03-28,10.0,,5.210169888865245
954,San Francisco-Arkansas Street,2020-03-28,9.166666666666666,,5.210169888865245
955,Vallejo-304 Tuolumne Street,2020-03-28,10.333333333333334,,5.210169888865245
956,San Rafael,2020-03-28,9.25,,5.210169888865245
957,Concord-2956-A Treat Blvd,2020-03-28,8.291666666666666,,5.210169888865245
958,Oakland-9925 International Blvd,2020-03-28,10.333333333333334,,5.210169888865245
959,Livermore-793 Rincon Avenue,2020-03-28,7.75,,5.210169888865245
960,San Jose-Jackson Street,2020-03-28,12.458333333333334,,5.210169888865245
961,San Pablo-Rumrill Blvd,2020-03-28,13.125,,5.210169888865245
962,Oakland-West,2020-03-28,8.333333333333334,,5.210169888865245
963,Oakland-Laney College                   ,2020-03-28,8.416666666666666,,5.210169888865245
964,Sebastopol-103 Morris Street            ,2020-03-28,8.434782608695652,,5.210169888865245
965,San Jose-Knox Avenue                    ,2020-03-28,10.666666666666666,,5.210169888865245
967,Napa-Valley College,2020-03-28,8.458333333333334,,5.210169888865245
968,Pleasanton-Owens Ct                     ,2020-03-28,10.291666666666666,,5.210169888865245
969,Redwood City,2020-03-29,5.583333333333333,,5.210169888865245
970,Gilroy-9th Street,2020-03-29,5.260869565217392,,5.210169888865245
971,San Francisco-Arkansas Street,2020-03-29,5.583333333333333,,5.210169888865245
972,Vallejo-304 Tuolumne Street,2020-03-29,6.333333333333333,,5.210169888865245
973,San Rafael,2020-03-29,4.916666666666667,,5.210169888865245
974,Concord-2956-A Treat Blvd,2020-03-29,5.75,,5.210169888865245
975,Oakland-9925 International Blvd,2020-03-29,5.0,,5.210169888865245
976,Livermore-793 Rincon Avenue,2020-03-29,4.833333333333333,,5.210169888865245
977,San Jose-Jackson Street,2020-03-29,4.916666666666667,,5.210169888865245
978,San Pablo-Rumrill Blvd,2020-03-29,8.125,,5.210169888865245
979,Oakland-West,2020-03-29,3.625,,5.210169888865245
980,Oakland-Laney College                   ,2020-03-29,4.333333333333333,,5.210169888865245
981,Sebastopol-103 Morris Street            ,2020-03-29,5.208333333333333,,5.210169888865245
982,San Jose-Knox Avenue                    ,2020-03-29,5.541666666666667,,5.210169888865245
984,Napa-Valley College,2020-03-29,6.666666666666667,,5.210169888865245
985,Pleasanton-Owens Ct                     ,2020-03-29,6.666666666666667,,5.210169888865245
986,Redwood City,2020-03-30,2.130434782608696,,5.210169888865245
987,Gilroy-9th Street,2020-03-30,2.608695652173913,,5.210169888865245
988,San Francisco-Arkansas Street,2020-03-30,1.5,,5.210169888865245
989,Vallejo-304 Tuolumne Street,2020-03-30,2.0833333333333335,,5.210169888865245
990,San Rafael,2020-03-30,1.9130434782608696,,5.210169888865245
991,Concord-2956-A Treat Blvd,2020-03-30,2.6666666666666665,,5.210169888865245
992,Oakland-9925 International Blvd,2020-03-30,2.1739130434782608,,5.210169888865245
993,Livermore-793 Rincon Avenue,2020-03-30,1.6956521739130435,,5.210169888865245
994,San Jose-Jackson Street,2020-03-30,2.4166666666666665,,5.210169888865245
995,San Pablo-Rumrill Blvd,2020-03-30,5.75,,5.210169888865245
996,Oakland-West,2020-03-30,0.8695652173913043,,5.210169888865245
997,Oakland-Laney College                   ,2020-03-30,1.826086956521739,,5.210169888865245
998,Sebastopol-103 Morris Street            ,2020-03-30,2.9583333333333335,,5.210169888865245
999,San Jose-Knox Avenue                    ,2020-03-30,3.8333333333333335,,5.210169888865245
1000,Berkeley-Aquatic Park                   ,2020-03-30,1.3636363636363635,,5.210169888865245
1001,Napa-Valley College,2020-03-30,0.7692307692307693,,5.210169888865245
1002,Pleasanton-Owens Ct                     ,2020-03-30,3.7916666666666665,,5.210169888865245
1003,Redwood City,2020-03-31,2.875,,5.210169888865245
1004,Gilroy-9th Street,2020-03-31,3.5454545454545454,,5.210169888865245
1005,San Francisco-Arkansas Street,2020-03-31,1.5416666666666667,,5.210169888865245
1006,Vallejo-304 Tuolumne Street,2020-03-31,2.0416666666666665,,5.210169888865245
1007,San Rafael,2020-03-31,2.0833333333333335,,5.210169888865245
1008,Concord-2956-A Treat Blvd,2020-03-31,3.5833333333333335,,5.210169888865245
1009,Oakland-9925 International Blvd,2020-03-31,3.0416666666666665,,5.210169888865245
1010,Livermore-793 Rincon Avenue,2020-03-31,1.8333333333333333,,5.210169888865245
1011,San Jose-Jackson Street,2020-03-31,2.4166666666666665,,5.210169888865245
1012,San Pablo-Rumrill Blvd,2020-03-31,3.652173913043478,,5.210169888865245
1013,Oakland-West,2020-03-31,0.5416666666666666,,5.210169888865245
1014,Oakland-Laney College                   ,2020-03-31,1.1666666666666667,,5.210169888865245
1015,Sebastopol-103 Morris Street            ,2020-03-31,1.7916666666666667,,5.210169888865245
1016,San Jose-Knox Avenue                    ,2020-03-31,4.333333333333333,,5.210169888865245
1017,Berkeley-Aquatic Park                   ,2020-03-31,3.7083333333333335,,5.210169888865245
1018,Napa-Valley College,2020-03-31,1.6666666666666667,,5.210169888865245
1019,Pleasanton-Owens Ct                     ,2020-03-31,4.125,,5.210169888865245
1020,Redwood City,2020-04-01,5.875,,5.210169888865245
1021,Gilroy-9th Street,2020-04-01,5.590909090909091,,5.210169888865245
1022,San Francisco-Arkansas Street,2020-04-01,4.958333333333333,,5.210169888865245
1023,Vallejo-304 Tuolumne Street,2020-04-01,4.541666666666667,,5.210169888865245
1024,San Rafael,2020-04-01,5.083333333333333,,5.210169888865245
1025,Concord-2956-A Treat Blvd,2020-04-01,4.565217391304348,,5.210169888865245
1026,Oakland-9925 International Blvd,2020-04-01,5.791666666666667,,5.210169888865245
1027,Livermore-793 Rincon Avenue,2020-04-01,4.458333333333333,,5.210169888865245
1028,San Jose-Jackson Street,2020-04-01,3.652173913043478,,5.210169888865245
1029,San Pablo-Rumrill Blvd,2020-04-01,5.208333333333333,,5.210169888865245
1030,Oakland-West,2020-04-01,3.142857142857143,,5.210169888865245
1031,Oakland-Laney College                   ,2020-04-01,2.3333333333333335,,5.210169888865245
1032,Sebastopol-103 Morris Street            ,2020-04-01,3.1666666666666665,,5.210169888865245
1033,San Jose-Knox Avenue                    ,2020-04-01,6.0,,5.210169888865245
1034,Berkeley-Aquatic Park                   ,2020-04-01,6.291666666666667,,5.210169888865245
1035,Napa-Valley College,2020-04-01,3.1666666666666665,,5.210169888865245
1036,Pleasanton-Owens Ct                     ,2020-04-01,6.130434782608695,,5.210169888865245
1037,Redwood City,2020-04-02,5.875,,5.210169888865245
1038,Gilroy-9th Street,2020-04-02,4.285714285714286,,5.210169888865245
1039,San Francisco-Arkansas Street,2020-04-02,5.695652173913044,,5.210169888865245
1040,Vallejo-304 Tuolumne Street,2020-04-02,4.5,,5.210169888865245
1041,San Rafael,2020-04-02,3.5,,5.210169888865245
1042,Concord-2956-A Treat Blvd,2020-04-02,3.3333333333333335,,5.210169888865245
1043,Oakland-9925 International Blvd,2020-04-02,4.666666666666667,,5.210169888865245
1044,Livermore-793 Rincon Avenue,2020-04-02,2.625,,5.210169888865245
1045,San Jose-Jackson Street,2020-04-02,4.125,,5.210169888865245
1046,San Pablo-Rumrill Blvd,2020-04-02,4.0,,5.210169888865245
1047,Oakland-West,2020-04-02,2.125,,5.210169888865245
1048,Oakland-Laney College                   ,2020-04-02,2.0,,5.210169888865245
1049,Sebastopol-103 Morris Street            ,2020-04-02,3.4347826086956523,,5.210169888865245
1050,San Jose-Knox Avenue                    ,2020-04-02,5.833333333333333,,5.210169888865245
1051,Berkeley-Aquatic Park                   ,2020-04-02,5.833333333333333,,5.210169888865245
1052,Napa-Valley College,2020-04-02,3.0416666666666665,,5.210169888865245
1053,Pleasanton-Owens Ct                     ,2020-04-02,4.875,,5.210169888865245
1054,Redwood City,2020-04-03,6.166666666666667,,5.210169888865245
1055,Gilroy-9th Street,2020-04-03,5.857142857142857,,5.210169888865245
1056,San Francisco-Arkansas Street,2020-04-03,4.083333333333333,,5.210169888865245
1057,Vallejo-304 Tuolumne Street,2020-04-03,4.5,,5.210169888865245
1058,San Rafael,2020-04-03,3.875,,5.210169888865245
1059,Concord-2956-A Treat Blvd,2020-04-03,4.375,,5.210169888865245
1060,Oakland-9925 International Blvd,2020-04-03,5.75,,5.210169888865245
1061,Livermore-793 Rincon Avenue,2020-04-03,3.3333333333333335,,5.210169888865245
1062,San Jose-Jackson Street,2020-04-03,5.166666666666667,,5.210169888865245
1063,San Pablo-Rumrill Blvd,2020-04-03,4.875,,5.210169888865245
1064,Oakland-West,2020-04-03,4.25,,5.210169888865245
1065,Oakland-Laney College                   ,2020-04-03,3.7916666666666665,,5.210169888865245
1066,Sebastopol-103 Morris Street            ,2020-04-03,3.3043478260869565,,5.210169888865245
1067,San Jose-Knox Avenue                    ,2020-04-03,5.875,,5.210169888865245
1068,Berkeley-Aquatic Park                   ,2020-04-03,6.333333333333333,,5.210169888865245
1069,Napa-Valley College,2020-04-03,3.2916666666666665,,5.210169888865245
1070,Pleasanton-Owens Ct                     ,2020-04-03,6.333333333333333,,5.210169888865245
1071,Redwood City,2020-04-04,1.625,,5.210169888865245
1072,Gilroy-9th Street,2020-04-04,4.0,,5.210169888865245
1073,San Francisco-Arkansas Street,2020-04-04,2.9583333333333335,,5.210169888865245
1074,Vallejo-304 Tuolumne Street,2020-04-04,3.9583333333333335,,5.210169888865245
1075,San Rafael,2020-04-04,2.8333333333333335,,5.210169888865245
1076,Concord-2956-A Treat Blvd,2020-04-04,2.5833333333333335,,5.210169888865245
1077,Oakland-9925 International Blvd,2020-04-04,2.7916666666666665,,5.210169888865245
1078,Livermore-793 Rincon Avenue,2020-04-04,1.4583333333333333,,5.210169888865245
1079,San Jose-Jackson Street,2020-04-04,3.8333333333333335,,5.210169888865245
1080,San Pablo-Rumrill Blvd,2020-04-04,4.476190476190476,,5.210169888865245
1081,Oakland-West,2020-04-04,0.0,,5.210169888865245
1082,Oakland-Laney College                   ,2020-04-04,1.4583333333333333,,5.210169888865245
1083,Sebastopol-103 Morris Street            ,2020-04-04,3.8333333333333335,,5.210169888865245
1084,San Jose-Knox Avenue                    ,2020-04-04,3.875,,5.210169888865245
1085,Berkeley-Aquatic Park                   ,2020-04-04,3.6666666666666665,,5.210169888865245
1086,Napa-Valley College,2020-04-04,2.9583333333333335,,5.210169888865245
1087,Pleasanton-Owens Ct                     ,2020-04-04,3.5416666666666665,,5.210169888865245
1088,Redwood City,2020-04-05,1.7916666666666667,,5.210169888865245
1089,Gilroy-9th Street,2020-04-05,2.125,,5.210169888865245
1090,San Francisco-Arkansas Street,2020-04-05,2.4583333333333335,,5.210169888865245
1091,Vallejo-304 Tuolumne Street,2020-04-05,3.3333333333333335,,5.210169888865245
1092,San Rafael,2020-04-05,2.9166666666666665,,5.210169888865245
1093,Concord-2956-A Treat Blvd,2020-04-05,3.3333333333333335,,5.210169888865245
1094,Oakland-9925 International Blvd,2020-04-05,3.125,,5.210169888865245
1095,Livermore-793 Rincon Avenue,2020-04-05,2.5,,5.210169888865245
1096,San Jose-Jackson Street,2020-04-05,0.75,,5.210169888865245
1097,San Pablo-Rumrill Blvd,2020-04-05,5.9,,5.210169888865245
1098,Oakland-West,2020-04-05,0.5416666666666666,,5.210169888865245
1099,Oakland-Laney College                   ,2020-04-05,1.5416666666666667,,5.210169888865245
1100,Sebastopol-103 Morris Street            ,2020-04-05,2.0416666666666665,,5.210169888865245
1101,San Jose-Knox Avenue                    ,2020-04-05,3.9565217391304346,,5.210169888865245
1102,Berkeley-Aquatic Park                   ,2020-04-05,3.3333333333333335,,5.210169888865245
1103,Napa-Valley College,2020-04-05,1.4583333333333333,,5.210169888865245
1104,Pleasanton-Owens Ct                     ,2020-04-05,4.125,,5.210169888865245
1105,Redwood City,2020-04-06,3.25,,5.210169888865245
1106,Gilroy-9th Street,2020-04-06,3.9,,5.210169888865245
1107,San Francisco-Arkansas Street,2020-04-06,5.583333333333333,,5.210169888865245
